dataset,time,obs_value,freq,age,sex,indic_il,unit,geo
ilc_di03,2005,17045.0,A,Y_GE18,F,MED_E,EUR,FI
ilc_di03,2005,14151.0,A,Y_GE18,F,MED_E,EUR,IT
ilc_di03,2005,17045.0,A,Y_GE18,F,MED_E,NAC,FI
ilc_di03,2005,14151.0,A,Y_GE18,F,MED_E,NAC,IT
ilc_di03,2005,13771.0,A,Y_GE18,F,MED_E,PPS,FI
ilc_di03,2005,13489.0,A,Y_GE18,F,MED_E,PPS,IT
ilc_di03,2005,19270.0,A,Y_GE18,F,MEI_E,EUR,FI
ilc_di03,2005,16344.0,A,Y_GE18,F,MEI_E,EUR,IT
ilc_di03,2005,19270.0,A,Y_GE18,F,MEI_E,NAC,FI
ilc_di03,2005,16344.0,A,Y_GE18,F,MEI_E,NAC,IT
ilc_di03,2005,15568.0,A,Y_GE18,F,MEI_E,PPS,FI
ilc_di03,2005,15579.0,A,Y_GE18,F,MEI_E,PPS,IT
ilc_di03,2005,18121.0,A,Y_GE18,M,MED_E,EUR,FI
ilc_di03,2005,15254.0,A,Y_GE18,M,MED_E,EUR,IT
ilc_di03,2005,18121.0,A,Y_GE18,M,MED_E,NAC,FI
ilc_di03,2005,15254.0,A,Y_GE18,M,MED_E,NAC,IT
ilc_di03,2005,14640.0,A,Y_GE18,M,MED_E,PPS,FI
ilc_di03,2005,14540.0,A,Y_GE18,M,MED_E,PPS,IT
ilc_di03,2005,20390.0,A,Y_GE18,M,MEI_E,EUR,FI
ilc_di03,2005,17560.0,A,Y_GE18,M,MEI_E,EUR,IT
ilc_di03,2005,20390.0,A,Y_GE18,M,MEI_E,NAC,FI
ilc_di03,2005,17560.0,A,Y_GE18,M,MEI_E,NAC,IT
ilc_di03,2005,16473.0,A,Y_GE18,M,MEI_E,PPS,FI
ilc_di03,2005,16738.0,A,Y_GE18,M,MEI_E,PPS,IT
ilc_di03,2005,17597.0,A,Y_GE18,T,MED_E,EUR,FI
ilc_di03,2005,14673.0,A,Y_GE18,T,MED_E,EUR,IT
ilc_di03,2005,17597.0,A,Y_GE18,T,MED_E,NAC,FI
ilc_di03,2005,14673.0,A,Y_GE18,T,MED_E,NAC,IT
ilc_di03,2005,14216.0,A,Y_GE18,T,MED_E,PPS,FI
ilc_di03,2005,13986.0,A,Y_GE18,T,MED_E,PPS,IT
ilc_di03,2005,19811.0,A,Y_GE18,T,MEI_E,EUR,FI
ilc_di03,2005,16927.0,A,Y_GE18,T,MEI_E,EUR,IT
ilc_di03,2005,19811.0,A,Y_GE18,T,MEI_E,NAC,FI
ilc_di03,2005,16927.0,A,Y_GE18,T,MEI_E,NAC,IT
ilc_di03,2005,16005.0,A,Y_GE18,T,MEI_E,PPS,FI
ilc_di03,2005,16134.0,A,Y_GE18,T,MEI_E,PPS,IT
ilc_di03,2005,13561.0,A,Y_GE60,F,MED_E,EUR,FI
ilc_di03,2005,12677.0,A,Y_GE60,F,MED_E,EUR,IT
ilc_di03,2005,13561.0,A,Y_GE60,F,MED_E,NAC,FI
ilc_di03,2005,12677.0,A,Y_GE60,F,MED_E,NAC,IT
ilc_di03,2005,10956.0,A,Y_GE60,F,MED_E,PPS,FI
ilc_di03,2005,12083.0,A,Y_GE60,F,MED_E,PPS,IT
ilc_di03,2005,15883.0,A,Y_GE60,F,MEI_E,EUR,FI
ilc_di03,2005,14869.0,A,Y_GE60,F,MEI_E,EUR,IT
ilc_di03,2005,15883.0,A,Y_GE60,F,MEI_E,NAC,FI
ilc_di03,2005,14869.0,A,Y_GE60,F,MEI_E,NAC,IT
ilc_di03,2005,12832.0,A,Y_GE60,F,MEI_E,PPS,FI
ilc_di03,2005,14173.0,A,Y_GE60,F,MEI_E,PPS,IT
ilc_di03,2005,15617.0,A,Y_GE60,M,MED_E,EUR,FI
ilc_di03,2005,13734.0,A,Y_GE60,M,MED_E,EUR,IT
ilc_di03,2005,15617.0,A,Y_GE60,M,MED_E,NAC,FI
ilc_di03,2005,13734.0,A,Y_GE60,M,MED_E,NAC,IT
ilc_di03,2005,12616.0,A,Y_GE60,M,MED_E,PPS,FI
ilc_di03,2005,13091.0,A,Y_GE60,M,MED_E,PPS,IT
ilc_di03,2005,18199.0,A,Y_GE60,M,MEI_E,EUR,FI
ilc_di03,2005,16538.0,A,Y_GE60,M,MEI_E,EUR,IT
ilc_di03,2005,18199.0,A,Y_GE60,M,MEI_E,NAC,FI
ilc_di03,2005,16538.0,A,Y_GE60,M,MEI_E,NAC,IT
ilc_di03,2005,14702.0,A,Y_GE60,M,MEI_E,PPS,FI
ilc_di03,2005,15763.0,A,Y_GE60,M,MEI_E,PPS,IT
ilc_di03,2005,14385.0,A,Y_GE60,T,MED_E,EUR,FI
ilc_di03,2005,13110.0,A,Y_GE60,T,MED_E,EUR,IT
ilc_di03,2005,14385.0,A,Y_GE60,T,MED_E,NAC,FI
ilc_di03,2005,13110.0,A,Y_GE60,T,MED_E,NAC,IT
ilc_di03,2005,11621.0,A,Y_GE60,T,MED_E,PPS,FI
ilc_di03,2005,12495.0,A,Y_GE60,T,MED_E,PPS,IT
ilc_di03,2005,16863.0,A,Y_GE60,T,MEI_E,EUR,FI
ilc_di03,2005,15588.0,A,Y_GE60,T,MEI_E,EUR,IT
ilc_di03,2005,16863.0,A,Y_GE60,T,MEI_E,NAC,FI
ilc_di03,2005,15588.0,A,Y_GE60,T,MEI_E,NAC,IT
ilc_di03,2005,13623.0,A,Y_GE60,T,MEI_E,PPS,FI
ilc_di03,2005,14858.0,A,Y_GE60,T,MEI_E,PPS,IT
ilc_di03,2005,12844.0,A,Y_GE65,F,MED_E,EUR,FI
ilc_di03,2005,12148.0,A,Y_GE65,F,MED_E,EUR,IT
ilc_di03,2005,12844.0,A,Y_GE65,F,MED_E,NAC,FI
ilc_di03,2005,12148.0,A,Y_GE65,F,MED_E,NAC,IT
ilc_di03,2005,10376.0,A,Y_GE65,F,MED_E,PPS,FI
ilc_di03,2005,11579.0,A,Y_GE65,F,MED_E,PPS,IT
ilc_di03,2005,14811.0,A,Y_GE65,F,MEI_E,EUR,FI
ilc_di03,2005,14012.0,A,Y_GE65,F,MEI_E,EUR,IT
ilc_di03,2005,14811.0,A,Y_GE65,F,MEI_E,NAC,FI
ilc_di03,2005,14012.0,A,Y_GE65,F,MEI_E,NAC,IT
ilc_di03,2005,11965.0,A,Y_GE65,F,MEI_E,PPS,FI
ilc_di03,2005,13356.0,A,Y_GE65,F,MEI_E,PPS,IT
ilc_di03,2005,14744.0,A,Y_GE65,M,MED_E,EUR,FI
ilc_di03,2005,13183.0,A,Y_GE65,M,MED_E,EUR,IT
ilc_di03,2005,14744.0,A,Y_GE65,M,MED_E,NAC,FI
ilc_di03,2005,13183.0,A,Y_GE65,M,MED_E,NAC,IT
ilc_di03,2005,11911.0,A,Y_GE65,M,MED_E,PPS,FI
ilc_di03,2005,12566.0,A,Y_GE65,M,MED_E,PPS,IT
ilc_di03,2005,17160.0,A,Y_GE65,M,MEI_E,EUR,FI
ilc_di03,2005,15692.0,A,Y_GE65,M,MEI_E,EUR,IT
ilc_di03,2005,17160.0,A,Y_GE65,M,MEI_E,NAC,FI
ilc_di03,2005,15692.0,A,Y_GE65,M,MEI_E,NAC,IT
ilc_di03,2005,13863.0,A,Y_GE65,M,MEI_E,PPS,FI
ilc_di03,2005,14957.0,A,Y_GE65,M,MEI_E,PPS,IT
ilc_di03,2005,13538.0,A,Y_GE65,T,MED_E,EUR,FI
ilc_di03,2005,12571.0,A,Y_GE65,T,MED_E,EUR,IT
ilc_di03,2005,13538.0,A,Y_GE65,T,MED_E,NAC,FI
ilc_di03,2005,12571.0,A,Y_GE65,T,MED_E,NAC,IT
ilc_di03,2005,10937.0,A,Y_GE65,T,MED_E,PPS,FI
ilc_di03,2005,11983.0,A,Y_GE65,T,MED_E,PPS,IT
ilc_di03,2005,15756.0,A,Y_GE65,T,MEI_E,EUR,FI
ilc_di03,2005,14711.0,A,Y_GE65,T,MEI_E,EUR,IT
ilc_di03,2005,15756.0,A,Y_GE65,T,MEI_E,NAC,FI
ilc_di03,2005,14711.0,A,Y_GE65,T,MEI_E,NAC,IT
ilc_di03,2005,12729.0,A,Y_GE65,T,MEI_E,PPS,FI
ilc_di03,2005,14022.0,A,Y_GE65,T,MEI_E,PPS,IT
ilc_di03,2005,12167.0,A,Y_GE75,F,MED_E,EUR,FI
ilc_di03,2005,12129.0,A,Y_GE75,F,MED_E,EUR,IT
ilc_di03,2005,12167.0,A,Y_GE75,F,MED_E,NAC,FI
ilc_di03,2005,12129.0,A,Y_GE75,F,MED_E,NAC,IT
ilc_di03,2005,9830.0,A,Y_GE75,F,MED_E,PPS,FI
ilc_di03,2005,11561.0,A,Y_GE75,F,MED_E,PPS,IT
ilc_di03,2005,13782.0,A,Y_GE75,F,MEI_E,EUR,FI
ilc_di03,2005,13667.0,A,Y_GE75,F,MEI_E,EUR,IT
ilc_di03,2005,13782.0,A,Y_GE75,F,MEI_E,NAC,FI
ilc_di03,2005,13667.0,A,Y_GE75,F,MEI_E,NAC,IT
ilc_di03,2005,11134.0,A,Y_GE75,F,MEI_E,PPS,FI
ilc_di03,2005,13026.0,A,Y_GE75,F,MEI_E,PPS,IT
ilc_di03,2005,14001.0,A,Y_GE75,M,MED_E,EUR,FI
ilc_di03,2005,12725.0,A,Y_GE75,M,MED_E,EUR,IT
ilc_di03,2005,14001.0,A,Y_GE75,M,MED_E,NAC,FI
ilc_di03,2005,12725.0,A,Y_GE75,M,MED_E,NAC,IT
ilc_di03,2005,11311.0,A,Y_GE75,M,MED_E,PPS,FI
ilc_di03,2005,12129.0,A,Y_GE75,M,MED_E,PPS,IT
ilc_di03,2005,16868.0,A,Y_GE75,M,MEI_E,EUR,FI
ilc_di03,2005,14615.0,A,Y_GE75,M,MEI_E,EUR,IT
ilc_di03,2005,16868.0,A,Y_GE75,M,MEI_E,NAC,FI
ilc_di03,2005,14615.0,A,Y_GE75,M,MEI_E,NAC,IT
ilc_di03,2005,13627.0,A,Y_GE75,M,MEI_E,PPS,FI
ilc_di03,2005,13930.0,A,Y_GE75,M,MEI_E,PPS,IT
ilc_di03,2005,12761.0,A,Y_GE75,T,MED_E,EUR,FI
ilc_di03,2005,12279.0,A,Y_GE75,T,MED_E,EUR,IT
ilc_di03,2005,12761.0,A,Y_GE75,T,MED_E,NAC,FI
ilc_di03,2005,12279.0,A,Y_GE75,T,MED_E,NAC,IT
ilc_di03,2005,10309.0,A,Y_GE75,T,MED_E,PPS,FI
ilc_di03,2005,11704.0,A,Y_GE75,T,MED_E,PPS,IT
ilc_di03,2005,14832.0,A,Y_GE75,T,MEI_E,EUR,FI
ilc_di03,2005,14015.0,A,Y_GE75,T,MEI_E,EUR,IT
ilc_di03,2005,14832.0,A,Y_GE75,T,MEI_E,NAC,FI
ilc_di03,2005,14015.0,A,Y_GE75,T,MEI_E,NAC,IT
ilc_di03,2005,11983.0,A,Y_GE75,T,MEI_E,PPS,FI
ilc_di03,2005,13359.0,A,Y_GE75,T,MEI_E,PPS,IT
ilc_di03,2005,17117.0,A,Y_LT16,F,MED_E,EUR,FI
ilc_di03,2005,12564.0,A,Y_LT16,F,MED_E,EUR,IT
ilc_di03,2005,17117.0,A,Y_LT16,F,MED_E,NAC,FI
ilc_di03,2005,12564.0,A,Y_LT16,F,MED_E,NAC,IT
ilc_di03,2005,13829.0,A,Y_LT16,F,MED_E,PPS,FI
ilc_di03,2005,11976.0,A,Y_LT16,F,MED_E,PPS,IT
ilc_di03,2005,18529.0,A,Y_LT16,F,MEI_E,EUR,FI
ilc_di03,2005,14981.0,A,Y_LT16,F,MEI_E,EUR,IT
ilc_di03,2005,18529.0,A,Y_LT16,F,MEI_E,NAC,FI
ilc_di03,2005,14981.0,A,Y_LT16,F,MEI_E,NAC,IT
ilc_di03,2005,14970.0,A,Y_LT16,F,MEI_E,PPS,FI
ilc_di03,2005,14279.0,A,Y_LT16,F,MEI_E,PPS,IT
ilc_di03,2005,17110.0,A,Y_LT16,M,MED_E,EUR,FI
ilc_di03,2005,12864.0,A,Y_LT16,M,MED_E,EUR,IT
ilc_di03,2005,17110.0,A,Y_LT16,M,MED_E,NAC,FI
ilc_di03,2005,12864.0,A,Y_LT16,M,MED_E,NAC,IT
ilc_di03,2005,13823.0,A,Y_LT16,M,MED_E,PPS,FI
ilc_di03,2005,12261.0,A,Y_LT16,M,MED_E,PPS,IT
ilc_di03,2005,18512.0,A,Y_LT16,M,MEI_E,EUR,FI
ilc_di03,2005,15038.0,A,Y_LT16,M,MEI_E,EUR,IT
ilc_di03,2005,18512.0,A,Y_LT16,M,MEI_E,NAC,FI
ilc_di03,2005,15038.0,A,Y_LT16,M,MEI_E,NAC,IT
ilc_di03,2005,14956.0,A,Y_LT16,M,MEI_E,PPS,FI
ilc_di03,2005,14334.0,A,Y_LT16,M,MEI_E,PPS,IT
ilc_di03,2005,17110.0,A,Y_LT16,T,MED_E,EUR,FI
ilc_di03,2005,12731.0,A,Y_LT16,T,MED_E,EUR,IT
ilc_di03,2005,17110.0,A,Y_LT16,T,MED_E,NAC,FI
ilc_di03,2005,12731.0,A,Y_LT16,T,MED_E,NAC,IT
ilc_di03,2005,13823.0,A,Y_LT16,T,MED_E,PPS,FI
ilc_di03,2005,12135.0,A,Y_LT16,T,MED_E,PPS,IT
ilc_di03,2005,18521.0,A,Y_LT16,T,MEI_E,EUR,FI
ilc_di03,2005,15011.0,A,Y_LT16,T,MEI_E,EUR,IT
ilc_di03,2005,18521.0,A,Y_LT16,T,MEI_E,NAC,FI
ilc_di03,2005,15011.0,A,Y_LT16,T,MEI_E,NAC,IT
ilc_di03,2005,14962.0,A,Y_LT16,T,MEI_E,PPS,FI
ilc_di03,2005,14307.0,A,Y_LT16,T,MEI_E,PPS,IT
ilc_di03,2005,17117.0,A,Y_LT18,F,MED_E,EUR,FI
ilc_di03,2005,12538.0,A,Y_LT18,F,MED_E,EUR,IT
ilc_di03,2005,17117.0,A,Y_LT18,F,MED_E,NAC,FI
ilc_di03,2005,12538.0,A,Y_LT18,F,MED_E,NAC,IT
ilc_di03,2005,13829.0,A,Y_LT18,F,MED_E,PPS,FI
ilc_di03,2005,11951.0,A,Y_LT18,F,MED_E,PPS,IT
ilc_di03,2005,18529.0,A,Y_LT18,F,MEI_E,EUR,FI
ilc_di03,2005,14832.0,A,Y_LT18,F,MEI_E,EUR,IT
ilc_di03,2005,18529.0,A,Y_LT18,F,MEI_E,NAC,FI
ilc_di03,2005,14832.0,A,Y_LT18,F,MEI_E,NAC,IT
ilc_di03,2005,14969.0,A,Y_LT18,F,MEI_E,PPS,FI
ilc_di03,2005,14137.0,A,Y_LT18,F,MEI_E,PPS,IT
ilc_di03,2005,17068.0,A,Y_LT18,M,MED_E,EUR,FI
ilc_di03,2005,12836.0,A,Y_LT18,M,MED_E,EUR,IT
ilc_di03,2005,17068.0,A,Y_LT18,M,MED_E,NAC,FI
ilc_di03,2005,12836.0,A,Y_LT18,M,MED_E,NAC,IT
ilc_di03,2005,13789.0,A,Y_LT18,M,MED_E,PPS,FI
ilc_di03,2005,12235.0,A,Y_LT18,M,MED_E,PPS,IT
ilc_di03,2005,18527.0,A,Y_LT18,M,MEI_E,EUR,FI
ilc_di03,2005,15011.0,A,Y_LT18,M,MEI_E,EUR,IT
ilc_di03,2005,18527.0,A,Y_LT18,M,MEI_E,NAC,FI
ilc_di03,2005,15011.0,A,Y_LT18,M,MEI_E,NAC,IT
ilc_di03,2005,14968.0,A,Y_LT18,M,MEI_E,PPS,FI
ilc_di03,2005,14308.0,A,Y_LT18,M,MEI_E,PPS,IT
ilc_di03,2005,17110.0,A,Y_LT18,T,MED_E,EUR,FI
ilc_di03,2005,12663.0,A,Y_LT18,T,MED_E,EUR,IT
ilc_di03,2005,17110.0,A,Y_LT18,T,MED_E,NAC,FI
ilc_di03,2005,12663.0,A,Y_LT18,T,MED_E,NAC,IT
ilc_di03,2005,13823.0,A,Y_LT18,T,MED_E,PPS,FI
ilc_di03,2005,12069.0,A,Y_LT18,T,MED_E,PPS,IT
ilc_di03,2005,18528.0,A,Y_LT18,T,MEI_E,EUR,FI
ilc_di03,2005,14924.0,A,Y_LT18,T,MEI_E,EUR,IT
ilc_di03,2005,18528.0,A,Y_LT18,T,MEI_E,NAC,FI
ilc_di03,2005,14924.0,A,Y_LT18,T,MEI_E,NAC,IT
ilc_di03,2005,14968.0,A,Y_LT18,T,MEI_E,PPS,FI
ilc_di03,2005,14225.0,A,Y_LT18,T,MEI_E,PPS,IT
ilc_di03,2005,16779.0,A,Y_LT6,F,MED_E,EUR,FI
ilc_di03,2005,13122.0,A,Y_LT6,F,MED_E,EUR,IT
ilc_di03,2005,16779.0,A,Y_LT6,F,MED_E,NAC,FI
ilc_di03,2005,13122.0,A,Y_LT6,F,MED_E,NAC,IT
ilc_di03,2005,13555.0,A,Y_LT6,F,MED_E,PPS,FI
ilc_di03,2005,12507.0,A,Y_LT6,F,MED_E,PPS,IT
ilc_di03,2005,17947.0,A,Y_LT6,F,MEI_E,EUR,FI
ilc_di03,2005,14896.0,A,Y_LT6,F,MEI_E,EUR,IT
ilc_di03,2005,17947.0,A,Y_LT6,F,MEI_E,NAC,FI
ilc_di03,2005,14896.0,A,Y_LT6,F,MEI_E,NAC,IT
ilc_di03,2005,14499.0,A,Y_LT6,F,MEI_E,PPS,FI
ilc_di03,2005,14198.0,A,Y_LT6,F,MEI_E,PPS,IT
ilc_di03,2005,16443.0,A,Y_LT6,M,MED_E,EUR,FI
ilc_di03,2005,13281.0,A,Y_LT6,M,MED_E,EUR,IT
ilc_di03,2005,16443.0,A,Y_LT6,M,MED_E,NAC,FI
ilc_di03,2005,13281.0,A,Y_LT6,M,MED_E,NAC,IT
ilc_di03,2005,13284.0,A,Y_LT6,M,MED_E,PPS,FI
ilc_di03,2005,12659.0,A,Y_LT6,M,MED_E,PPS,IT
ilc_di03,2005,17838.0,A,Y_LT6,M,MEI_E,EUR,FI
ilc_di03,2005,15102.0,A,Y_LT6,M,MEI_E,EUR,IT
ilc_di03,2005,17838.0,A,Y_LT6,M,MEI_E,NAC,FI
ilc_di03,2005,15102.0,A,Y_LT6,M,MEI_E,NAC,IT
ilc_di03,2005,14411.0,A,Y_LT6,M,MEI_E,PPS,FI
ilc_di03,2005,14395.0,A,Y_LT6,M,MEI_E,PPS,IT
ilc_di03,2005,16538.0,A,Y_LT6,T,MED_E,EUR,FI
ilc_di03,2005,13179.0,A,Y_LT6,T,MED_E,EUR,IT
ilc_di03,2005,16538.0,A,Y_LT6,T,MED_E,NAC,FI
ilc_di03,2005,13179.0,A,Y_LT6,T,MED_E,NAC,IT
ilc_di03,2005,13361.0,A,Y_LT6,T,MED_E,PPS,FI
ilc_di03,2005,12562.0,A,Y_LT6,T,MED_E,PPS,IT
ilc_di03,2005,17892.0,A,Y_LT6,T,MEI_E,EUR,FI
ilc_di03,2005,14998.0,A,Y_LT6,T,MEI_E,EUR,IT
ilc_di03,2005,17892.0,A,Y_LT6,T,MEI_E,NAC,FI
ilc_di03,2005,14998.0,A,Y_LT6,T,MEI_E,NAC,IT
ilc_di03,2005,14455.0,A,Y_LT6,T,MEI_E,PPS,FI
ilc_di03,2005,14296.0,A,Y_LT6,T,MEI_E,PPS,IT
ilc_di03,2005,18238.0,A,Y_LT60,F,MED_E,EUR,FI
ilc_di03,2005,14456.0,A,Y_LT60,F,MED_E,EUR,IT
ilc_di03,2005,18238.0,A,Y_LT60,F,MED_E,NAC,FI
ilc_di03,2005,14456.0,A,Y_LT60,F,MED_E,NAC,IT
ilc_di03,2005,14734.0,A,Y_LT60,F,MED_E,PPS,FI
ilc_di03,2005,13779.0,A,Y_LT60,F,MED_E,PPS,IT
ilc_di03,2005,20114.0,A,Y_LT60,F,MEI_E,EUR,FI
ilc_di03,2005,16559.0,A,Y_LT60,F,MEI_E,EUR,IT
ilc_di03,2005,20114.0,A,Y_LT60,F,MEI_E,NAC,FI
ilc_di03,2005,16559.0,A,Y_LT60,F,MEI_E,NAC,IT
ilc_di03,2005,16250.0,A,Y_LT60,F,MEI_E,PPS,FI
ilc_di03,2005,15783.0,A,Y_LT60,F,MEI_E,PPS,IT
ilc_di03,2005,18319.0,A,Y_LT60,M,MED_E,EUR,FI
ilc_di03,2005,15113.0,A,Y_LT60,M,MED_E,EUR,IT
ilc_di03,2005,18319.0,A,Y_LT60,M,MED_E,NAC,FI
ilc_di03,2005,15113.0,A,Y_LT60,M,MED_E,NAC,IT
ilc_di03,2005,14799.0,A,Y_LT60,M,MED_E,PPS,FI
ilc_di03,2005,14405.0,A,Y_LT60,M,MED_E,PPS,IT
ilc_di03,2005,20363.0,A,Y_LT60,M,MEI_E,EUR,FI
ilc_di03,2005,17235.0,A,Y_LT60,M,MEI_E,EUR,IT
ilc_di03,2005,20363.0,A,Y_LT60,M,MEI_E,NAC,FI
ilc_di03,2005,17235.0,A,Y_LT60,M,MEI_E,NAC,IT
ilc_di03,2005,16451.0,A,Y_LT60,M,MEI_E,PPS,FI
ilc_di03,2005,16428.0,A,Y_LT60,M,MEI_E,PPS,IT
ilc_di03,2005,18283.0,A,Y_LT60,T,MED_E,EUR,FI
ilc_di03,2005,14815.0,A,Y_LT60,T,MED_E,EUR,IT
ilc_di03,2005,18283.0,A,Y_LT60,T,MED_E,NAC,FI
ilc_di03,2005,14815.0,A,Y_LT60,T,MED_E,NAC,IT
ilc_di03,2005,14771.0,A,Y_LT60,T,MED_E,PPS,FI
ilc_di03,2005,14121.0,A,Y_LT60,T,MED_E,PPS,IT
ilc_di03,2005,20240.0,A,Y_LT60,T,MEI_E,EUR,FI
ilc_di03,2005,16900.0,A,Y_LT60,T,MEI_E,EUR,IT
ilc_di03,2005,20240.0,A,Y_LT60,T,MEI_E,NAC,FI
ilc_di03,2005,16900.0,A,Y_LT60,T,MEI_E,NAC,IT
ilc_di03,2005,16351.0,A,Y_LT60,T,MEI_E,PPS,FI
ilc_di03,2005,16108.0,A,Y_LT60,T,MEI_E,PPS,IT
ilc_di03,2005,18160.0,A,Y_LT65,F,MED_E,EUR,FI
ilc_di03,2005,14487.0,A,Y_LT65,F,MED_E,EUR,IT
ilc_di03,2005,18160.0,A,Y_LT65,F,MED_E,NAC,FI
ilc_di03,2005,14487.0,A,Y_LT65,F,MED_E,NAC,IT
ilc_di03,2005,14671.0,A,Y_LT65,F,MED_E,PPS,FI
ilc_di03,2005,13808.0,A,Y_LT65,F,MED_E,PPS,IT
ilc_di03,2005,20079.0,A,Y_LT65,F,MEI_E,EUR,FI
ilc_di03,2005,16677.0,A,Y_LT65,F,MEI_E,EUR,IT
ilc_di03,2005,20079.0,A,Y_LT65,F,MEI_E,NAC,FI
ilc_di03,2005,16677.0,A,Y_LT65,F,MEI_E,NAC,IT
ilc_di03,2005,16222.0,A,Y_LT65,F,MEI_E,PPS,FI
ilc_di03,2005,15896.0,A,Y_LT65,F,MEI_E,PPS,IT
ilc_di03,2005,18331.0,A,Y_LT65,M,MED_E,EUR,FI
ilc_di03,2005,15140.0,A,Y_LT65,M,MED_E,EUR,IT
ilc_di03,2005,18331.0,A,Y_LT65,M,MED_E,NAC,FI
ilc_di03,2005,15140.0,A,Y_LT65,M,MED_E,NAC,IT
ilc_di03,2005,14809.0,A,Y_LT65,M,MED_E,PPS,FI
ilc_di03,2005,14431.0,A,Y_LT65,M,MED_E,PPS,IT
ilc_di03,2005,20387.0,A,Y_LT65,M,MEI_E,EUR,FI
ilc_di03,2005,17357.0,A,Y_LT65,M,MEI_E,EUR,IT
ilc_di03,2005,20387.0,A,Y_LT65,M,MEI_E,NAC,FI
ilc_di03,2005,17357.0,A,Y_LT65,M,MEI_E,NAC,IT
ilc_di03,2005,16470.0,A,Y_LT65,M,MEI_E,PPS,FI
ilc_di03,2005,16544.0,A,Y_LT65,M,MEI_E,PPS,IT
ilc_di03,2005,18257.0,A,Y_LT65,T,MED_E,EUR,FI
ilc_di03,2005,14846.0,A,Y_LT65,T,MED_E,EUR,IT
ilc_di03,2005,18257.0,A,Y_LT65,T,MED_E,NAC,FI
ilc_di03,2005,14846.0,A,Y_LT65,T,MED_E,NAC,IT
ilc_di03,2005,14749.0,A,Y_LT65,T,MED_E,PPS,FI
ilc_di03,2005,14150.0,A,Y_LT65,T,MED_E,PPS,IT
ilc_di03,2005,20235.0,A,Y_LT65,T,MEI_E,EUR,FI
ilc_di03,2005,17019.0,A,Y_LT65,T,MEI_E,EUR,IT
ilc_di03,2005,20235.0,A,Y_LT65,T,MEI_E,NAC,FI
ilc_di03,2005,17019.0,A,Y_LT65,T,MEI_E,NAC,IT
ilc_di03,2005,16347.0,A,Y_LT65,T,MEI_E,PPS,FI
ilc_di03,2005,16221.0,A,Y_LT65,T,MEI_E,PPS,IT
ilc_di03,2005,17628.0,A,Y_LT75,F,MED_E,EUR,FI
ilc_di03,2005,14165.0,A,Y_LT75,F,MED_E,EUR,IT
ilc_di03,2005,17628.0,A,Y_LT75,F,MED_E,NAC,FI
ilc_di03,2005,14165.0,A,Y_LT75,F,MED_E,NAC,IT
ilc_di03,2005,14241.0,A,Y_LT75,F,MED_E,PPS,FI
ilc_di03,2005,13502.0,A,Y_LT75,F,MED_E,PPS,IT
ilc_di03,2005,19645.0,A,Y_LT75,F,MEI_E,EUR,FI
ilc_di03,2005,16390.0,A,Y_LT75,F,MEI_E,EUR,IT
ilc_di03,2005,19645.0,A,Y_LT75,F,MEI_E,NAC,FI
ilc_di03,2005,16390.0,A,Y_LT75,F,MEI_E,NAC,IT
ilc_di03,2005,15871.0,A,Y_LT75,F,MEI_E,PPS,FI
ilc_di03,2005,15622.0,A,Y_LT75,F,MEI_E,PPS,IT
ilc_di03,2005,18031.0,A,Y_LT75,M,MED_E,EUR,FI
ilc_di03,2005,14941.0,A,Y_LT75,M,MED_E,EUR,IT
ilc_di03,2005,18031.0,A,Y_LT75,M,MED_E,NAC,FI
ilc_di03,2005,14941.0,A,Y_LT75,M,MED_E,NAC,IT
ilc_di03,2005,14567.0,A,Y_LT75,M,MED_E,PPS,FI
ilc_di03,2005,14241.0,A,Y_LT75,M,MED_E,PPS,IT
ilc_di03,2005,20130.0,A,Y_LT75,M,MEI_E,EUR,FI
ilc_di03,2005,17259.0,A,Y_LT75,M,MEI_E,EUR,IT
ilc_di03,2005,20130.0,A,Y_LT75,M,MEI_E,NAC,FI
ilc_di03,2005,17259.0,A,Y_LT75,M,MEI_E,NAC,IT
ilc_di03,2005,16263.0,A,Y_LT75,M,MEI_E,PPS,FI
ilc_di03,2005,16451.0,A,Y_LT75,M,MEI_E,PPS,IT
ilc_di03,2005,17825.0,A,Y_LT75,T,MED_E,EUR,FI
ilc_di03,2005,14535.0,A,Y_LT75,T,MED_E,EUR,IT
ilc_di03,2005,17825.0,A,Y_LT75,T,MED_E,NAC,FI
ilc_di03,2005,14535.0,A,Y_LT75,T,MED_E,NAC,IT
ilc_di03,2005,14401.0,A,Y_LT75,T,MED_E,PPS,FI
ilc_di03,2005,13854.0,A,Y_LT75,T,MED_E,PPS,IT
ilc_di03,2005,19887.0,A,Y_LT75,T,MEI_E,EUR,FI
ilc_di03,2005,16822.0,A,Y_LT75,T,MEI_E,EUR,IT
ilc_di03,2005,19887.0,A,Y_LT75,T,MEI_E,NAC,FI
ilc_di03,2005,16822.0,A,Y_LT75,T,MEI_E,NAC,IT
ilc_di03,2005,16067.0,A,Y_LT75,T,MEI_E,PPS,FI
ilc_di03,2005,16034.0,A,Y_LT75,T,MEI_E,PPS,IT
ilc_di03,2006,17911.0,A,TOTAL,F,MED_E,EUR,FI
ilc_di03,2006,14195.0,A,TOTAL,F,MED_E,EUR,IT
