dataset,time,obs_value,freq,indic_ur,cities
urb_ctran,2009,17.0,A,TT1060V,IT006C
urb_ctran,2009,15.0,A,TT1060V,IT007C
urb_ctran,2009,12.0,A,TT1060V,IT008C
urb_ctran,2009,26.0,A,TT1060V,IT009C
urb_ctran,2009,23.0,A,TT1060V,IT010C
urb_ctran,2009,14.0,A,TT1060V,IT011C
urb_ctran,2009,14.0,A,TT1060V,IT012C
urb_ctran,2009,3.0,A,TT1060V,IT013C
urb_ctran,2009,3.0,A,TT1060V,IT014C
urb_ctran,2009,13.0,A,TT1060V,IT015C
urb_ctran,2009,11.0,A,TT1060V,IT016C
urb_ctran,2009,5.0,A,TT1060V,IT017C
urb_ctran,2009,8.0,A,TT1060V,IT018C
urb_ctran,2009,2.0,A,TT1060V,IT019C
urb_ctran,2009,3.0,A,TT1060V,IT020C
urb_ctran,2009,19.0,A,TT1060V,IT021C
urb_ctran,2009,3.0,A,TT1060V,IT022C
urb_ctran,2009,14.0,A,TT1060V,IT023C
urb_ctran,2009,6.0,A,TT1060V,IT024C
urb_ctran,2009,2.0,A,TT1060V,IT025C
urb_ctran,2009,9.0,A,TT1060V,IT026C
urb_ctran,2009,7.0,A,TT1060V,IT027C
urb_ctran,2009,14.0,A,TT1060V,IT028C
urb_ctran,2009,13.0,A,TT1060V,IT029C
urb_ctran,2009,15.0,A,TT1060V,IT030C
urb_ctran,2009,9.0,A,TT1060V,IT031C
urb_ctran,2009,4.0,A,TT1060V,IT032C
urb_ctran,2009,2.0,A,TT1060V,IT033C
urb_ctran,2009,2.0,A,TT1060V,IT034C
urb_ctran,2009,6.0,A,TT1060V,IT035C
urb_ctran,2009,9.0,A,TT1060V,IT036C
urb_ctran,2009,3.0,A,TT1060V,IT037C
urb_ctran,2009,11.0,A,TT1060V,IT038C
urb_ctran,2009,4.0,A,TT1060V,IT039C
urb_ctran,2009,9.0,A,TT1060V,IT040C
urb_ctran,2009,4.0,A,TT1060V,IT041C
urb_ctran,2009,2.0,A,TT1060V,IT042C
urb_ctran,2009,6.0,A,TT1060V,IT043C
urb_ctran,2009,2.0,A,TT1060V,IT044C
urb_ctran,2009,4.0,A,TT1060V,IT045C
urb_ctran,2009,8.0,A,TT1060V,IT046C
urb_ctran,2009,2.0,A,TT1060V,IT047C
urb_ctran,2009,4.0,A,TT1060V,IT048C
urb_ctran,2009,3.0,A,TT1060V,IT049C
urb_ctran,2009,1.0,A,TT1060V,IT050C
urb_ctran,2009,3.0,A,TT1060V,IT051C
urb_ctran,2009,4.0,A,TT1060V,IT052C
urb_ctran,2009,6.0,A,TT1060V,IT053C
urb_ctran,2009,5.0,A,TT1060V,IT054C
urb_ctran,2009,3.0,A,TT1060V,IT055C
urb_ctran,2009,3.0,A,TT1060V,IT056C
urb_ctran,2009,1.0,A,TT1060V,IT057C
urb_ctran,2009,4.0,A,TT1060V,IT058C
urb_ctran,2009,14.0,A,TT1060V,IT059C
urb_ctran,2009,6.0,A,TT1060V,IT060C
urb_ctran,2009,2.0,A,TT1060V,IT061C
urb_ctran,2009,8.0,A,TT1060V,IT062C
urb_ctran,2009,1.0,A,TT1060V,IT063C
urb_ctran,2009,17.0,A,TT1060V,IT064C
urb_ctran,2009,13.0,A,TT1060V,IT065C
urb_ctran,2009,13.0,A,TT1060V,IT066C
urb_ctran,2009,1.0,A,TT1060V,IT067C
urb_ctran,2009,10.0,A,TT1060V,IT068C
urb_ctran,2009,25.0,A,TT1060V,IT069C
urb_ctran,2009,16.0,A,TT1060V,IT070C
urb_ctran,2009,17.0,A,TT1060V,IT071C
urb_ctran,2009,4.0,A,TT1060V,IT072C
urb_ctran,2009,5.0,A,TT1060V,IT073C
urb_ctran,2009,7.0,A,TT1060V,IT074C
urb_ctran,2009,23.0,A,TT1060V,IT075C
urb_ctran,2009,19.0,A,TT1060V,IT076C
urb_ctran,2009,9.0,A,TT1060V,IT077C
urb_ctran,2009,6.0,A,TT1060V,IT078C
urb_ctran,2009,10.0,A,TT1060V,IT079C
urb_ctran,2009,7.0,A,TT1060V,IT080C
urb_ctran,2009,6.0,A,TT1060V,IT081C
urb_ctran,2009,4.0,A,TT1060V,IT082C
urb_ctran,2009,6.0,A,TT1060V,IT083C
urb_ctran,2009,3.0,A,TT1060V,IT084C
urb_ctran,2009,6.0,A,TT1060V,IT085C
urb_ctran,2009,3.0,A,TT1060V,IT086C
urb_ctran,2009,5.0,A,TT1060V,IT087C
urb_ctran,2009,30.0,A,TT1060V,LT001C
urb_ctran,2009,13.0,A,TT1060V,LT002C
urb_ctran,2009,4.0,A,TT1060V,LT003C
urb_ctran,2009,48.0,A,TT1060V,LU
urb_ctran,2009,2.0,A,TT1060V,LU001C
urb_ctran,2009,254.0,A,TT1060V,LV
urb_ctran,2009,39.0,A,TT1060V,LV001C
urb_ctran,2009,1.0,A,TT1060V,LV002C
urb_ctran,2009,21.0,A,TT1060V,MT
urb_ctran,2009,8.0,A,TT1060V,MT001C
urb_ctran,2009,683.0,A,TT1060V,NL
urb_ctran,2009,17.0,A,TT1060V,NL001C
urb_ctran,2009,5.0,A,TT1060V,NL004C
urb_ctran,2009,3.0,A,TT1060V,NL006C
urb_ctran,2009,5.0,A,TT1060V,NL007C
urb_ctran,2009,5.0,A,TT1060V,NL008C
urb_ctran,2009,5.0,A,TT1060V,NL011C
urb_ctran,2009,3.0,A,TT1060V,NL013C
urb_ctran,2009,9.0,A,TT1060V,NL014C
urb_ctran,2009,8.0,A,TT1060V,NL015C
urb_ctran,2009,12.0,A,TT1060V,NL017C
urb_ctran,2009,8.0,A,TT1060V,NL018C
urb_ctran,2009,6.0,A,TT1060V,NL019C
urb_ctran,2009,8.0,A,TT1060V,NL020C
urb_ctran,2009,2.0,A,TT1060V,NL025C
urb_ctran,2009,2.0,A,TT1060V,NL029C
urb_ctran,2009,5.0,A,TT1060V,NL031C
urb_ctran,2009,1.0,A,TT1060V,NL033C
urb_ctran,2009,22.0,A,TT1060V,NL037C
urb_ctran,2009,13.0,A,TT1060V,NL041C
urb_ctran,2009,11.0,A,TT1060V,NL042C
urb_ctran,2009,4.0,A,TT1060V,NL046C
urb_ctran,2009,2.0,A,TT1060V,NL047C
urb_ctran,2009,212.0,A,TT1060V,NO
urb_ctran,2009,8.0,A,TT1060V,NO001C
urb_ctran,2009,7.0,A,TT1060V,NO002C
urb_ctran,2009,3.0,A,TT1060V,NO003C
urb_ctran,2009,1.0,A,TT1060V,NO004C
urb_ctran,2009,4572.0,A,TT1060V,PL
urb_ctran,2009,97.0,A,TT1060V,PL001C
urb_ctran,2009,40.0,A,TT1060V,PL002C
urb_ctran,2009,49.0,A,TT1060V,PL003C
urb_ctran,2009,37.0,A,TT1060V,PL004C
urb_ctran,2009,34.0,A,TT1060V,PL005C
urb_ctran,2009,33.0,A,TT1060V,PL006C
urb_ctran,2009,22.0,A,TT1060V,PL007C
urb_ctran,2009,15.0,A,TT1060V,PL008C
urb_ctran,2009,13.0,A,TT1060V,PL009C
urb_ctran,2009,15.0,A,TT1060V,PL010C
urb_ctran,2009,10.0,A,TT1060V,PL011C
urb_ctran,2009,12.0,A,TT1060V,PL012C
urb_ctran,2009,11.0,A,TT1060V,PL013C
urb_ctran,2009,4.0,A,TT1060V,PL014C
urb_ctran,2009,12.0,A,TT1060V,PL015C
urb_ctran,2009,7.0,A,TT1060V,PL016C
urb_ctran,2009,8.0,A,TT1060V,PL017C
urb_ctran,2009,4.0,A,TT1060V,PL018C
urb_ctran,2009,2.0,A,TT1060V,PL019C
urb_ctran,2009,2.0,A,TT1060V,PL020C
urb_ctran,2009,6.0,A,TT1060V,PL021C
urb_ctran,2009,3.0,A,TT1060V,PL022C
urb_ctran,2009,1.0,A,TT1060V,PL023C
urb_ctran,2009,21.0,A,TT1060V,PL024C
urb_ctran,2009,17.0,A,TT1060V,PL025C
urb_ctran,2009,9.0,A,TT1060V,PL026C
urb_ctran,2009,8.0,A,TT1060V,PL027C
urb_ctran,2009,6.0,A,TT1060V,PL028C
urb_ctran,2009,767.0,A,TT1060V,PT
urb_ctran,2009,58.0,A,TT1060V,PT001C
urb_ctran,2009,7.0,A,TT1060V,PT003C
urb_ctran,2009,5.0,A,TT1060V,PT004C
urb_ctran,2009,10.0,A,TT1060V,PT005C
urb_ctran,2009,4.0,A,TT1060V,PT006C
urb_ctran,2009,2.0,A,TT1060V,PT007C
urb_ctran,2009,4.0,A,TT1060V,PT008C
urb_ctran,2009,6.0,A,TT1060V,PT009C
urb_ctran,2009,6.0,A,TT1060V,PT014C
urb_ctran,2009,12.0,A,TT1060V,PT015C
urb_ctran,2009,5.0,A,TT1060V,PT016C
urb_ctran,2009,2797.0,A,TT1060V,RO
urb_ctran,2009,336.0,A,TT1060V,SE
urb_ctran,2009,17.0,A,TT1060V,SE001C
urb_ctran,2009,8.0,A,TT1060V,SE002C
urb_ctran,2009,3.0,A,TT1060V,SE003C
urb_ctran,2009,5.0,A,TT1060V,SE004C
urb_ctran,2009,5.0,A,TT1060V,SE005C
urb_ctran,2009,5.0,A,TT1060V,SE006C
urb_ctran,2009,7.0,A,TT1060V,SE007C
urb_ctran,2009,4.0,A,TT1060V,SE008C
urb_ctran,2009,171.0,A,TT1060V,SI
urb_ctran,2009,14.0,A,TT1060V,SI001C
urb_ctran,2009,5.0,A,TT1060V,SI002C
urb_ctran,2009,347.0,A,TT1060V,SK
urb_ctran,2009,13.0,A,TT1060V,SK001C
urb_ctran,2009,14.0,A,TT1060V,SK002C
urb_ctran,2009,4.0,A,TT1060V,SK003C
urb_ctran,2009,2.0,A,TT1060V,SK004C
urb_ctran,2009,1.0,A,TT1060V,SK005C
urb_ctran,2009,0.0,A,TT1060V,SK006C
urb_ctran,2009,3.0,A,TT1060V,SK007C
urb_ctran,2009,2.0,A,TT1060V,SK008C
urb_ctran,2009,33.0,A,TT1060V,UK002C
urb_ctran,2009,22.0,A,TT1060V,UK003C
urb_ctran,2009,18.0,A,TT1060V,UK004C
urb_ctran,2009,21.0,A,TT1060V,UK005C
urb_ctran,2009,12.0,A,TT1060V,UK006C
urb_ctran,2009,7.0,A,TT1060V,UK007C
urb_ctran,2009,13.0,A,TT1060V,UK008C
urb_ctran,2009,9.0,A,TT1060V,UK009C
urb_ctran,2009,11.0,A,TT1060V,UK010C
urb_ctran,2009,14.0,A,TT1060V,UK011C
urb_ctran,2009,6.0,A,TT1060V,UK012C
urb_ctran,2009,4.0,A,TT1060V,UK013C
urb_ctran,2009,6.0,A,TT1060V,UK014C
urb_ctran,2009,4.0,A,TT1060V,UK015C
urb_ctran,2009,4.0,A,TT1060V,UK021C
urb_ctran,2009,2.0,A,TT1060V,UK022C
urb_ctran,2009,9.0,A,TT1060V,UK024C
urb_ctran,2009,4.0,A,TT1060V,UK025C
urb_ctran,2009,6.0,A,TT1060V,UK026C
urb_ctran,2009,3.0,A,TT1060V,UK027C
urb_ctran,2009,6.0,A,TT1060V,UK028C
urb_ctran,2009,15.0,A,TT1060V,UK029C
urb_ctran,2009,6.0,A,TT1060V,UK135C
urb_ctran,2009,240506.0,A,TT1064V,DE001C
urb_ctran,2009,311640.0,A,TT1064V,DE002C
urb_ctran,2009,315276.0,A,TT1064V,DE003C
urb_ctran,2009,223672.0,A,TT1064V,DE004C
urb_ctran,2009,324097.0,A,TT1064V,DE005C
urb_ctran,2009,107581.0,A,TT1064V,DE006C
urb_ctran,2009,211828.0,A,TT1064V,DE007C
urb_ctran,2009,83876.0,A,TT1064V,DE008C
urb_ctran,2009,83592.0,A,TT1064V,DE009C
urb_ctran,2009,88096.0,A,TT1064V,DE010C
urb_ctran,2009,223094.0,A,TT1064V,DE011C
urb_ctran,2009,102672.0,A,TT1064V,DE012C
urb_ctran,2009,152763.0,A,TT1064V,DE013C
urb_ctran,2009,141206.0,A,TT1064V,DE014C
urb_ctran,2009,57523.0,A,TT1064V,DE015C
urb_ctran,2009,53132.0,A,TT1064V,DE016C
urb_ctran,2009,41320.0,A,TT1064V,DE017C
urb_ctran,2009,47714.0,A,TT1064V,DE018C
urb_ctran,2009,69402.0,A,TT1064V,DE019C
urb_ctran,2009,33129.0,A,TT1064V,DE020C
urb_ctran,2009,31749.0,A,TT1064V,DE021C
urb_ctran,2009,17749.0,A,TT1064V,DE022C
urb_ctran,2009,60290.0,A,TT1064V,DE023C
urb_ctran,2009,29542.0,A,TT1064V,DE024C
urb_ctran,2009,56062.0,A,TT1064V,DE025C
urb_ctran,2009,63956.0,A,TT1064V,DE026C
urb_ctran,2009,13651.0,A,TT1064V,DE027C
urb_ctran,2009,11629.0,A,TT1064V,DE028C
urb_ctran,2009,25237.0,A,TT1064V,DE029C
urb_ctran,2009,45550.0,A,TT1064V,DE030C
urb_ctran,2009,64877.0,A,TT1064V,DE031C
urb_ctran,2009,88576.0,A,TT1064V,DE032C
urb_ctran,2009,89493.0,A,TT1064V,DE033C
urb_ctran,2009,35716.0,A,TT1064V,DE034C
urb_ctran,2009,63140.0,A,TT1064V,DE035C
urb_ctran,2009,51647.0,A,TT1064V,DE036C
urb_ctran,2009,67511.0,A,TT1064V,DE037C
urb_ctran,2009,44036.0,A,TT1064V,DE038C
urb_ctran,2009,42347.0,A,TT1064V,DE039C
urb_ctran,2009,30620.0,A,TT1064V,DE040C
urb_ctran,2009,28995.0,A,TT1064V,DE041C
urb_ctran,2009,14111.0,A,TT1064V,DE042C
urb_ctran,2009,28915.0,A,TT1064V,DE043C
urb_ctran,2009,29069.0,A,TT1064V,DE044C
urb_ctran,2009,10199.0,A,TT1064V,DE045C
urb_ctran,2009,30949.0,A,TT1064V,DE046C
urb_ctran,2009,22566.0,A,TT1064V,DE047C
urb_ctran,2009,16993.0,A,TT1064V,DE048C
urb_ctran,2009,19487.0,A,TT1064V,DE049C
urb_ctran,2009,24004.0,A,TT1064V,DE050C
urb_ctran,2009,9873.0,A,TT1064V,DE051C
urb_ctran,2009,16820.0,A,TT1064V,DE052C
urb_ctran,2009,10525.0,A,TT1064V,DE053C
urb_ctran,2009,32060.0,A,TT1064V,DE054C
urb_ctran,2009,21119.0,A,TT1064V,DE055C
urb_ctran,2009,24194.0,A,TT1064V,DE056C
urb_ctran,2009,17121.0,A,TT1064V,DE057C
urb_ctran,2009,31215.0,A,TT1064V,DE058C
urb_ctran,2009,33142.0,A,TT1064V,DE059C
urb_ctran,2009,10700.0,A,TT1064V,DE060C
urb_ctran,2009,16618.0,A,TT1064V,DE061C
urb_ctran,2009,29755.0,A,TT1064V,DE062C
urb_ctran,2009,17895.0,A,TT1064V,DE063C
urb_ctran,2009,20336.0,A,TT1064V,DE064C
urb_ctran,2009,46312.0,A,TT1064V,DE065C
urb_ctran,2009,19047.0,A,TT1064V,DE066C
urb_ctran,2009,9880.0,A,TT1064V,DE067C
urb_ctran,2009,10935.0,A,TT1064V,DE068C
urb_ctran,2009,17345.0,A,TT1064V,DE069C
urb_ctran,2009,22383.0,A,TT1064V,DE070C
urb_ctran,2009,8344.0,A,TT1064V,DE071C
urb_ctran,2009,9528.0,A,TT1064V,DE072C
urb_ctran,2009,16967.0,A,TT1064V,DE073C
urb_ctran,2009,38095.0,A,TT1064V,DE074C
urb_ctran,2009,11208.0,A,TT1064V,DE075C
urb_ctran,2009,18289.0,A,TT1064V,DE076C
urb_ctran,2009,14433.0,A,TT1064V,DE077C
urb_ctran,2009,22226.0,A,TT1064V,DE078C
urb_ctran,2009,13489.0,A,TT1064V,DE079C
urb_ctran,2009,74919.0,A,TT1064V,DE080C
urb_ctran,2009,98212.0,A,TT1064V,DE081C
urb_ctran,2009,36052.0,A,TT1064V,DE082C
urb_ctran,2009,68581.0,A,TT1064V,DE083C
urb_ctran,2009,47934.0,A,TT1064V,DE084C
urb_ctran,2009,53658.0,A,TT1064V,DE085C
urb_ctran,2009,58725.0,A,TT1064V,DE086C
urb_ctran,2009,41727.0,A,TT1064V,DE087C
urb_ctran,2009,29433.0,A,TT1064V,DE088C
urb_ctran,2009,37038.0,A,TT1064V,DE089C
urb_ctran,2009,27999.0,A,TT1064V,DE090C
urb_ctran,2009,57516.0,A,TT1064V,DE091C
urb_ctran,2009,19459.0,A,TT1064V,DE092C
urb_ctran,2009,25246.0,A,TT1064V,DE093C
urb_ctran,2009,14245.0,A,TT1064V,DE094C
urb_ctran,2009,48494.0,A,TT1064V,DE095C
urb_ctran,2009,59779.0,A,TT1064V,DE096C
urb_ctran,2009,30893.0,A,TT1064V,DE097C
urb_ctran,2009,35103.0,A,TT1064V,DE098C
urb_ctran,2009,38263.0,A,TT1064V,DE099C
urb_ctran,2009,53475.0,A,TT1064V,DE100C
urb_ctran,2009,33166.0,A,TT1064V,DE101C
urb_ctran,2009,48560.0,A,TT1064V,DE102C
urb_ctran,2009,19790.0,A,TT1064V,DE103C
urb_ctran,2009,61681.0,A,TT1064V,DE104C
urb_ctran,2009,21819.0,A,TT1064V,DE105C
urb_ctran,2009,17375.0,A,TT1064V,DE106C
urb_ctran,2009,37529.0,A,TT1064V,DE107C
urb_ctran,2009,16651.0,A,TT1064V,DE108C
urb_ctran,2009,31617.0,A,TT1064V,DE109C
urb_ctran,2009,52974.0,A,TT1064V,DE110C
urb_ctran,2009,25867.0,A,TT1064V,DE111C
urb_ctran,2009,46940.0,A,TT1064V,DE112C
urb_ctran,2009,15425.0,A,TT1064V,DE113C
urb_ctran,2009,22790.0,A,TT1064V,DE114C
urb_ctran,2009,26613.0,A,TT1064V,DE115C
urb_ctran,2009,26284.0,A,TT1064V,DE116C
urb_ctran,2009,22641.0,A,TT1064V,DE117C
urb_ctran,2009,23861.0,A,TT1064V,DE118C
urb_ctran,2009,19061.0,A,TT1064V,DE119C
urb_ctran,2009,22705.0,A,TT1064V,DE120C
urb_ctran,2009,15513.0,A,TT1064V,DE121C
urb_ctran,2009,26300.0,A,TT1064V,DE122C
urb_ctran,2009,54881.0,A,TT1064V,DE123C
urb_ctran,2009,41574.0,A,TT1064V,DE124C
urb_ctran,2009,20810.0,A,TT1064V,DE125C
urb_ctran,2009,177211.0,A,TT1064V,FR002C
urb_ctran,2009,110738.0,A,TT1064V,FR003C
urb_ctran,2009,82200.0,A,TT1064V,FR004C
urb_ctran,2009,107223.0,A,TT1064V,FR005C
urb_ctran,2009,137164.0,A,TT1064V,FR006C
urb_ctran,2009,89537.0,A,TT1064V,FR007C
urb_ctran,2009,36118.0,A,TT1064V,FR008C
urb_ctran,2009,76237.0,A,TT1064V,FR009C
urb_ctran,2009,60660.0,A,TT1064V,FR010C
urb_ctran,2009,56283.0,A,TT1064V,FR011C
urb_ctran,2009,62807.0,A,TT1064V,FR012C
urb_ctran,2009,47808.0,A,TT1064V,FR013C
urb_ctran,2009,28882.0,A,TT1064V,FR015C
urb_ctran,2009,79557.0,A,TT1064V,FR016C
urb_ctran,2009,36318.0,A,TT1064V,FR017C
urb_ctran,2009,42946.0,A,TT1064V,FR018C
urb_ctran,2009,53358.0,A,TT1064V,FR019C
urb_ctran,2009,43119.0,A,TT1064V,FR020C
urb_ctran,2009,51237.0,A,TT1064V,FR021C
urb_ctran,2009,23652.0,A,TT1064V,FR022C
urb_ctran,2009,37606.0,A,TT1064V,FR023C
urb_ctran,2009,39907.0,A,TT1064V,FR024C
urb_ctran,2009,34936.0,A,TT1064V,FR025C
urb_ctran,2009,27170.0,A,TT1064V,FR026C
urb_ctran,2009,48038.0,A,TT1064V,FR027C
urb_ctran,2009,25500.0,A,TT1064V,FR028C
urb_ctran,2009,44735.0,A,TT1064V,FR029C
urb_ctran,2009,18029.0,A,TT1064V,FR030C
urb_ctran,2009,56620.0,A,TT1064V,FR031C
urb_ctran,2009,28160.0,A,TT1064V,FR032C
urb_ctran,2009,65961.0,A,TT1064V,FR033C
urb_ctran,2009,35170.0,A,TT1064V,FR034C
urb_ctran,2009,39001.0,A,TT1064V,FR035C
urb_ctran,2009,23358.0,A,TT1064V,FR036C
urb_ctran,2009,21133.0,A,TT1064V,FR037C
urb_ctran,2009,31048.0,A,TT1064V,FR038C
urb_ctran,2009,26192.0,A,TT1064V,FR039C
urb_ctran,2009,26143.0,A,TT1064V,FR040C
urb_ctran,2009,28300.0,A,TT1064V,FR042C
urb_ctran,2009,33555.0,A,TT1064V,FR043C
urb_ctran,2009,21810.0,A,TT1064V,FR044C
urb_ctran,2009,34565.0,A,TT1064V,FR045C
urb_ctran,2009,27955.0,A,TT1064V,FR046C
urb_ctran,2009,34981.0,A,TT1064V,FR047C
urb_ctran,2009,28391.0,A,TT1064V,FR048C
urb_ctran,2009,7284.0,A,TT1064V,FR049C
urb_ctran,2009,21225.0,A,TT1064V,FR050C
urb_ctran,2009,15030.0,A,TT1064V,FR051C
urb_ctran,2009,24155.0,A,TT1064V,FR052C
urb_ctran,2009,25166.0,A,TT1064V,FR053C
urb_ctran,2009,22988.0,A,TT1064V,FR054C
urb_ctran,2009,16184.0,A,TT1064V,FR055C
urb_ctran,2009,13754.0,A,TT1064V,FR056C
urb_ctran,2009,16591.0,A,TT1064V,FR057C
urb_ctran,2009,18286.0,A,TT1064V,FR058C
urb_ctran,2009,17111.0,A,TT1064V,FR059C
urb_ctran,2009,11643.0,A,TT1064V,FR060C
urb_ctran,2009,15678.0,A,TT1064V,FR061C
urb_ctran,2009,24179.0,A,TT1064V,FR063C
urb_ctran,2009,27785.0,A,TT1064V,FR064C
urb_ctran,2009,25569.0,A,TT1064V,FR065C
urb_ctran,2009,10336.0,A,TT1064V,FR066C
urb_ctran,2009,13768.0,A,TT1064V,FR067C
urb_ctran,2009,18543.0,A,TT1064V,FR068C
urb_ctran,2009,19962.0,A,TT1064V,FR069C
urb_ctran,2009,21168.0,A,TT1064V,FR070C
urb_ctran,2009,17249.0,A,TT1064V,FR071C
urb_ctran,2009,19064.0,A,TT1064V,FR075C
urb_ctran,2009,12289.0,A,TT1064V,FR076C
urb_ctran,2009,159948.0,A,TT1064V,NO001C
urb_ctran,2009,34882.0,A,TT1064V,NO002C
urb_ctran,2009,25690.0,A,TT1064V,NO003C
urb_ctran,2009,31545.0,A,TT1064V,NO004C
urb_ctran,2009,137152.0,A,TT1065V,DE001C
urb_ctran,2009,93124.0,A,TT1065V,DE002C
urb_ctran,2009,128960.0,A,TT1065V,DE003C
urb_ctran,2009,92498.0,A,TT1065V,DE004C
urb_ctran,2009,66251.0,A,TT1065V,DE005C
urb_ctran,2009,65603.0,A,TT1065V,DE006C
urb_ctran,2009,64981.0,A,TT1065V,DE007C
urb_ctran,2009,42539.0,A,TT1065V,DE008C
urb_ctran,2009,42790.0,A,TT1065V,DE009C
urb_ctran,2009,61663.0,A,TT1065V,DE010C
urb_ctran,2009,61682.0,A,TT1065V,DE011C
urb_ctran,2009,32961.0,A,TT1065V,DE012C
urb_ctran,2009,47127.0,A,TT1065V,DE013C
urb_ctran,2009,47519.0,A,TT1065V,DE014C
urb_ctran,2009,50386.0,A,TT1065V,DE015C
urb_ctran,2009,28427.0,A,TT1065V,DE016C
urb_ctran,2009,24903.0,A,TT1065V,DE017C
urb_ctran,2009,21532.0,A,TT1065V,DE018C
urb_ctran,2009,37711.0,A,TT1065V,DE019C
urb_ctran,2009,8605.0,A,TT1065V,DE020C
urb_ctran,2009,28993.0,A,TT1065V,DE021C
urb_ctran,2009,22232.0,A,TT1065V,DE022C
urb_ctran,2009,22210.0,A,TT1065V,DE023C
urb_ctran,2009,6719.0,A,TT1065V,DE024C
urb_ctran,2009,17470.0,A,TT1065V,DE025C
urb_ctran,2009,13014.0,A,TT1065V,DE026C
urb_ctran,2009,5797.0,A,TT1065V,DE027C
urb_ctran,2009,9001.0,A,TT1065V,DE028C
urb_ctran,2009,9756.0,A,TT1065V,DE029C
urb_ctran,2009,18155.0,A,TT1065V,DE030C
urb_ctran,2009,31445.0,A,TT1065V,DE031C
urb_ctran,2009,33647.0,A,TT1065V,DE032C
urb_ctran,2009,30523.0,A,TT1065V,DE033C
urb_ctran,2009,32417.0,A,TT1065V,DE034C
urb_ctran,2009,30634.0,A,TT1065V,DE035C
urb_ctran,2009,21086.0,A,TT1065V,DE036C
urb_ctran,2009,16354.0,A,TT1065V,DE037C
urb_ctran,2009,26719.0,A,TT1065V,DE038C
urb_ctran,2009,11935.0,A,TT1065V,DE039C
urb_ctran,2009,18868.0,A,TT1065V,DE040C
urb_ctran,2009,9681.0,A,TT1065V,DE041C
urb_ctran,2009,14333.0,A,TT1065V,DE042C
urb_ctran,2009,18447.0,A,TT1065V,DE043C
urb_ctran,2009,16862.0,A,TT1065V,DE044C
urb_ctran,2009,6123.0,A,TT1065V,DE045C
urb_ctran,2009,19432.0,A,TT1065V,DE046C
urb_ctran,2009,9992.0,A,TT1065V,DE047C
urb_ctran,2009,10441.0,A,TT1065V,DE048C
urb_ctran,2009,7506.0,A,TT1065V,DE049C
urb_ctran,2009,6633.0,A,TT1065V,DE050C
urb_ctran,2009,5772.0,A,TT1065V,DE051C
urb_ctran,2009,8850.0,A,TT1065V,DE052C
urb_ctran,2009,8343.0,A,TT1065V,DE053C
urb_ctran,2009,10608.0,A,TT1065V,DE054C
urb_ctran,2009,9722.0,A,TT1065V,DE055C
urb_ctran,2009,6244.0,A,TT1065V,DE056C
urb_ctran,2009,7303.0,A,TT1065V,DE057C
urb_ctran,2009,11511.0,A,TT1065V,DE058C
urb_ctran,2009,7850.0,A,TT1065V,DE059C
urb_ctran,2009,8888.0,A,TT1065V,DE060C
urb_ctran,2009,6247.0,A,TT1065V,DE061C
urb_ctran,2009,6971.0,A,TT1065V,DE062C
urb_ctran,2009,8631.0,A,TT1065V,DE063C
urb_ctran,2009,10795.0,A,TT1065V,DE064C
urb_ctran,2009,11230.0,A,TT1065V,DE065C
urb_ctran,2009,10000.0,A,TT1065V,DE066C
urb_ctran,2009,10089.0,A,TT1065V,DE067C
urb_ctran,2009,5578.0,A,TT1065V,DE068C
urb_ctran,2009,7580.0,A,TT1065V,DE069C
urb_ctran,2009,8128.0,A,TT1065V,DE070C
urb_ctran,2009,4825.0,A,TT1065V,DE071C
urb_ctran,2009,14197.0,A,TT1065V,DE072C
urb_ctran,2009,13441.0,A,TT1065V,DE073C
urb_ctran,2009,5155.0,A,TT1065V,DE074C
urb_ctran,2009,5670.0,A,TT1065V,DE075C
urb_ctran,2009,8235.0,A,TT1065V,DE076C
urb_ctran,2009,8906.0,A,TT1065V,DE077C
urb_ctran,2009,4109.0,A,TT1065V,DE078C
urb_ctran,2009,9630.0,A,TT1065V,DE079C
urb_ctran,2009,64480.0,A,TT1065V,DE080C
urb_ctran,2009,35009.0,A,TT1065V,DE081C
urb_ctran,2009,37890.0,A,TT1065V,DE082C
urb_ctran,2009,22810.0,A,TT1065V,DE083C
urb_ctran,2009,23347.0,A,TT1065V,DE084C
urb_ctran,2009,25507.0,A,TT1065V,DE085C
urb_ctran,2009,19650.0,A,TT1065V,DE086C
urb_ctran,2009,30622.0,A,TT1065V,DE087C
urb_ctran,2009,39060.0,A,TT1065V,DE088C
urb_ctran,2009,17869.0,A,TT1065V,DE089C
urb_ctran,2009,22064.0,A,TT1065V,DE090C
urb_ctran,2009,18546.0,A,TT1065V,DE091C
urb_ctran,2009,20597.0,A,TT1065V,DE092C
urb_ctran,2009,28397.0,A,TT1065V,DE093C
urb_ctran,2009,21717.0,A,TT1065V,DE094C
urb_ctran,2009,17558.0,A,TT1065V,DE095C
urb_ctran,2009,24473.0,A,TT1065V,DE096C
urb_ctran,2009,26388.0,A,TT1065V,DE097C
urb_ctran,2009,16968.0,A,TT1065V,DE098C
urb_ctran,2009,29456.0,A,TT1065V,DE099C
urb_ctran,2009,16519.0,A,TT1065V,DE100C
urb_ctran,2009,14699.0,A,TT1065V,DE101C
urb_ctran,2009,12968.0,A,TT1065V,DE102C
urb_ctran,2009,21815.0,A,TT1065V,DE103C
