dataset,time,obs_value,freq,nace_r2,age,sex,unit,geo
lfst_r_lfe2en2,2010,6.1,A,K,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2010,7.2,A,K,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2010,30.9,A,K,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2010,15.8,A,K,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,282.8,A,K,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2010,26.4,A,K,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,18.3,A,K,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2010,12.0,A,K,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,373.6,A,K,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2010,30.1,A,K,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,49.1,A,K,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2010,27.8,A,K,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,656.4,A,K,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2010,56.5,A,K,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,3.3,A,L,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2010,4.1,A,L,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2010,2.3,A,L,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2010,7.4,A,L,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2010,8.7,A,L,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,3.8,A,L,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,60.6,A,L,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2010,3.6,A,L,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,11.1,A,L,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,3.9,A,L,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,71.9,A,L,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2010,4.4,A,L,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,19.8,A,L,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,7.8,A,L,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,132.4,A,L,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2010,8.0,A,L,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,9.1,A,L,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2010,3.8,A,L,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,61.5,A,L,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2010,3.8,A,L,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,12.3,A,L,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2010,4.4,A,L,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,74.9,A,L,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2010,4.4,A,L,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,21.4,A,L,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2010,8.2,A,L,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,136.4,A,L,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2010,8.2,A,L,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,7.6,A,L,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,3.3,A,L,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,57.3,A,L,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2010,3.3,A,L,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,9.8,A,L,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,3.6,A,L,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,67.8,A,L,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2010,3.5,A,L,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,17.5,A,L,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,6.9,A,L,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,125.0,A,L,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2010,6.7,A,L,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,3.0,A,L,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2010,4.0,A,L,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2010,9.1,A,L,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2010,3.8,A,L,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,62.0,A,L,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2010,3.8,A,L,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,12.3,A,L,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2010,4.4,A,L,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,75.9,A,L,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2010,4.4,A,L,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,21.4,A,L,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2010,8.2,A,L,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,137.8,A,L,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2010,8.2,A,L,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,13.9,A,M_N,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2010,5.3,A,M_N,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,55.7,A,M_N,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2010,8.6,A,M_N,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,12.8,A,M_N,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2010,5.1,A,M_N,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,45.6,A,M_N,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2010,3.8,A,M_N,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,26.7,A,M_N,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2010,10.4,A,M_N,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,101.3,A,M_N,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2010,12.3,A,M_N,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,117.9,A,M_N,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,46.3,A,M_N,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,1093.2,A,M_N,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2010,98.0,A,M_N,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,126.9,A,M_N,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,55.2,A,M_N,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,1100.9,A,M_N,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2010,84.9,A,M_N,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,244.8,A,M_N,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,101.6,A,M_N,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,2194.1,A,M_N,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2010,182.9,A,M_N,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,119.4,A,M_N,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2010,47.1,A,M_N,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,1101.4,A,M_N,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2010,98.3,A,M_N,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,130.2,A,M_N,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2010,56.5,A,M_N,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,1136.9,A,M_N,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2010,88.0,A,M_N,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,249.5,A,M_N,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2010,103.6,A,M_N,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,2238.3,A,M_N,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2010,186.3,A,M_N,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,104.0,A,M_N,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,41.0,A,M_N,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,1037.6,A,M_N,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2010,89.5,A,M_N,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,114.1,A,M_N,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,50.1,A,M_N,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,1055.3,A,M_N,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2010,81.1,A,M_N,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,218.1,A,M_N,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,91.1,A,M_N,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,2092.9,A,M_N,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2010,170.6,A,M_N,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,8.1,A,M_N,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2010,3.3,A,M_N,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2010,36.0,A,M_N,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2010,3.2,A,M_N,Y65-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,4.8,A,M_N,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2010,44.1,A,M_N,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2010,3.5,A,M_N,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,119.4,A,M_N,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2010,47.1,A,M_N,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,1102.4,A,M_N,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2010,98.3,A,M_N,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,130.2,A,M_N,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2010,56.5,A,M_N,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,1146.0,A,M_N,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2010,89.2,A,M_N,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,249.5,A,M_N,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2010,103.6,A,M_N,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,2248.3,A,M_N,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2010,187.5,A,M_N,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,2.3,A,NRP,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2010,6.0,A,NRP,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,2.4,A,NRP,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,5.5,A,NRP,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,2.1,A,NRP,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,11.4,A,NRP,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,4.6,A,NRP,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,6.1,A,NRP,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2010,2.4,A,NRP,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,5.6,A,NRP,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2010,2.1,A,NRP,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,11.7,A,NRP,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2010,4.6,A,NRP,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,4.8,A,NRP,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,4.3,A,NRP,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,9.2,A,NRP,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,3.7,A,NRP,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,6.1,A,NRP,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2010,2.4,A,NRP,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,5.6,A,NRP,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2010,2.1,A,NRP,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,11.7,A,NRP,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2010,4.6,A,NRP,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,28.7,A,O-Q,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2010,9.5,A,O-Q,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,47.8,A,O-Q,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2010,4.1,A,O-Q,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,7.7,A,O-Q,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2010,3.1,A,O-Q,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,29.8,A,O-Q,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2010,36.4,A,O-Q,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2010,12.6,A,O-Q,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,77.6,A,O-Q,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2010,4.9,A,O-Q,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,513.1,A,O-Q,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,145.7,A,O-Q,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,2766.6,A,O-Q,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2010,244.2,A,O-Q,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,151.0,A,O-Q,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,43.4,A,O-Q,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,1775.5,A,O-Q,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2010,117.7,A,O-Q,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,664.2,A,O-Q,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,189.1,A,O-Q,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,4542.1,A,O-Q,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2010,361.8,A,O-Q,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,516.2,A,O-Q,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2010,146.5,A,O-Q,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,2778.4,A,O-Q,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2010,244.2,A,O-Q,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,153.4,A,O-Q,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2010,44.0,A,O-Q,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,1800.7,A,O-Q,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2010,118.9,A,O-Q,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,669.5,A,O-Q,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2010,190.5,A,O-Q,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,4579.1,A,O-Q,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2010,363.1,A,O-Q,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,484.4,A,O-Q,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,136.2,A,O-Q,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,2718.7,A,O-Q,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2010,240.0,A,O-Q,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,143.3,A,O-Q,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,40.4,A,O-Q,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,1745.7,A,O-Q,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2010,116.9,A,O-Q,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,627.7,A,O-Q,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,176.6,A,O-Q,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,4464.5,A,O-Q,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2010,357.0,A,O-Q,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,3.0,A,O-Q,Y65-74,F,THS_PER,FI
lfst_r_lfe2en2,2010,11.9,A,O-Q,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2010,2.3,A,O-Q,Y65-74,M,THS_PER,FI
lfst_r_lfe2en2,2010,25.2,A,O-Q,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2010,5.4,A,O-Q,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2010,37.0,A,O-Q,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2010,516.2,A,O-Q,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2010,146.5,A,O-Q,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,2778.7,A,O-Q,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2010,244.2,A,O-Q,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,153.4,A,O-Q,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2010,44.0,A,O-Q,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,1801.8,A,O-Q,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2010,118.9,A,O-Q,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,669.5,A,O-Q,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2010,190.5,A,O-Q,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,4580.5,A,O-Q,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2010,363.1,A,O-Q,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,15.0,A,R-U,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2010,5.0,A,R-U,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,82.1,A,R-U,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2010,5.5,A,R-U,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,8.0,A,R-U,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2010,2.5,A,R-U,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,35.4,A,R-U,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2010,3.6,A,R-U,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,23.0,A,R-U,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2010,7.4,A,R-U,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,117.5,A,R-U,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2010,9.0,A,R-U,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,80.9,A,R-U,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,30.6,A,R-U,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,1055.4,A,R-U,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2010,74.6,A,R-U,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,54.0,A,R-U,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,21.5,A,R-U,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,469.7,A,R-U,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2010,31.8,A,R-U,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,134.9,A,R-U,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,52.2,A,R-U,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,1525.2,A,R-U,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2010,106.4,A,R-U,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,82.9,A,R-U,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2010,31.0,A,R-U,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,1067.2,A,R-U,Y15-74,F,THS_PER,IT
lfst_r_lfe2en2,2010,75.7,A,R-U,Y15-74,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,55.7,A,R-U,Y15-74,M,THS_PER,FI
lfst_r_lfe2en2,2010,22.1,A,R-U,Y15-74,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,486.3,A,R-U,Y15-74,M,THS_PER,IT
lfst_r_lfe2en2,2010,32.7,A,R-U,Y15-74,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,138.6,A,R-U,Y15-74,T,THS_PER,FI
lfst_r_lfe2en2,2010,53.1,A,R-U,Y15-74,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,1553.5,A,R-U,Y15-74,T,THS_PER,IT
lfst_r_lfe2en2,2010,108.4,A,R-U,Y15-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,65.9,A,R-U,Y25-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,25.6,A,R-U,Y25-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,973.3,A,R-U,Y25-64,F,THS_PER,IT
lfst_r_lfe2en2,2010,69.2,A,R-U,Y25-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,46.0,A,R-U,Y25-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,19.1,A,R-U,Y25-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,434.4,A,R-U,Y25-64,M,THS_PER,IT
lfst_r_lfe2en2,2010,28.2,A,R-U,Y25-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,111.9,A,R-U,Y25-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,44.7,A,R-U,Y25-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,1407.7,A,R-U,Y25-64,T,THS_PER,IT
lfst_r_lfe2en2,2010,97.4,A,R-U,Y25-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,11.7,A,R-U,Y65-74,F,THS_PER,IT
lfst_r_lfe2en2,2010,16.6,A,R-U,Y65-74,M,THS_PER,IT
lfst_r_lfe2en2,2010,3.7,A,R-U,Y65-74,T,THS_PER,FI
lfst_r_lfe2en2,2010,28.3,A,R-U,Y65-74,T,THS_PER,IT
lfst_r_lfe2en2,2010,2.0,A,R-U,Y65-74,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,82.9,A,R-U,Y_GE15,F,THS_PER,FI
lfst_r_lfe2en2,2010,31.0,A,R-U,Y_GE15,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,1067.7,A,R-U,Y_GE15,F,THS_PER,IT
lfst_r_lfe2en2,2010,75.7,A,R-U,Y_GE15,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,55.7,A,R-U,Y_GE15,M,THS_PER,FI
lfst_r_lfe2en2,2010,22.1,A,R-U,Y_GE15,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,490.7,A,R-U,Y_GE15,M,THS_PER,IT
lfst_r_lfe2en2,2010,33.0,A,R-U,Y_GE15,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,138.6,A,R-U,Y_GE15,T,THS_PER,FI
lfst_r_lfe2en2,2010,53.1,A,R-U,Y_GE15,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,1558.4,A,R-U,Y_GE15,T,THS_PER,IT
lfst_r_lfe2en2,2010,108.7,A,R-U,Y_GE15,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,128.5,A,TOTAL,Y15-24,F,THS_PER,FI
lfst_r_lfe2en2,2010,45.5,A,TOTAL,Y15-24,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,476.6,A,TOTAL,Y15-24,F,THS_PER,IT
lfst_r_lfe2en2,2010,49.5,A,TOTAL,Y15-24,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,120.5,A,TOTAL,Y15-24,M,THS_PER,FI
lfst_r_lfe2en2,2010,36.6,A,TOTAL,Y15-24,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,734.7,A,TOTAL,Y15-24,M,THS_PER,IT
lfst_r_lfe2en2,2010,75.1,A,TOTAL,Y15-24,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,249.0,A,TOTAL,Y15-24,T,THS_PER,FI
lfst_r_lfe2en2,2010,82.1,A,TOTAL,Y15-24,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,1211.3,A,TOTAL,Y15-24,T,THS_PER,IT
lfst_r_lfe2en2,2010,124.5,A,TOTAL,Y15-24,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,1176.0,A,TOTAL,Y15-64,F,THS_PER,FI
lfst_r_lfe2en2,2010,385.3,A,TOTAL,Y15-64,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,9063.5,A,TOTAL,Y15-64,F,THS_PER,IT
lfst_r_lfe2en2,2010,846.9,A,TOTAL,Y15-64,F,THS_PER,ITH3
lfst_r_lfe2en2,2010,1234.2,A,TOTAL,Y15-64,M,THS_PER,FI
lfst_r_lfe2en2,2010,387.8,A,TOTAL,Y15-64,M,THS_PER,FI1B
lfst_r_lfe2en2,2010,13088.1,A,TOTAL,Y15-64,M,THS_PER,IT
lfst_r_lfe2en2,2010,1205.0,A,TOTAL,Y15-64,M,THS_PER,ITH3
lfst_r_lfe2en2,2010,2410.1,A,TOTAL,Y15-64,T,THS_PER,FI
lfst_r_lfe2en2,2010,773.1,A,TOTAL,Y15-64,T,THS_PER,FI1B
lfst_r_lfe2en2,2010,22151.6,A,TOTAL,Y15-64,T,THS_PER,IT
lfst_r_lfe2en2,2010,2051.9,A,TOTAL,Y15-64,T,THS_PER,ITH3
lfst_r_lfe2en2,2010,1188.4,A,TOTAL,Y15-74,F,THS_PER,FI
lfst_r_lfe2en2,2010,388.9,A,TOTAL,Y15-74,F,THS_PER,FI1B
lfst_r_lfe2en2,2010,9141.8,A,TOTAL,Y15-74,F,THS_PER,IT
